18:53:48.761 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jun 08, 2021 6:53:48 PM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
18:53:48.848 INFO  HaplotypeCaller - ------------------------------------------------------------
18:53:48.848 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.0.0
18:53:48.848 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
18:53:48.848 INFO  HaplotypeCaller - Executing as graham@deathstar on Linux v4.15.0-142-generic amd64
18:53:48.848 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v14+36-1461
18:53:48.849 INFO  HaplotypeCaller - Start Date/Time: 8 June 2021 at 18:53:48 BST
18:53:48.849 INFO  HaplotypeCaller - ------------------------------------------------------------
18:53:48.849 INFO  HaplotypeCaller - ------------------------------------------------------------
18:53:48.849 INFO  HaplotypeCaller - HTSJDK Version: 2.24.0
18:53:48.849 INFO  HaplotypeCaller - Picard Version: 2.25.0
18:53:48.849 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
18:53:48.849 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
18:53:48.849 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
18:53:48.849 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
18:53:48.850 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
18:53:48.850 INFO  HaplotypeCaller - Deflater: IntelDeflater
18:53:48.850 INFO  HaplotypeCaller - Inflater: IntelInflater
18:53:48.850 INFO  HaplotypeCaller - GCS max retries/reopens: 20
18:53:48.850 INFO  HaplotypeCaller - Requester pays: disabled
18:53:48.850 INFO  HaplotypeCaller - Initializing engine
18:53:48.978 INFO  HaplotypeCaller - Done initializing engine
18:53:48.979 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
18:53:48.983 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
18:53:48.984 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
18:53:48.990 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
18:53:48.992 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
18:53:49.017 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
18:53:49.017 INFO  IntelPairHmm - Available threads: 8
18:53:49.017 INFO  IntelPairHmm - Requested threads: 4
18:53:49.017 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
18:53:49.077 INFO  ProgressMeter - Starting traversal
18:53:49.078 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
18:53:49.407 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position 1:1085 and possibly subsequent; at least 10 samples must have called genotypes
18:53:49.788 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:18420 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.788 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:18420 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.789 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:18427 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.789 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:18427 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.790 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:18428 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.790 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:18428 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.791 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:18431 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.791 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:18431 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.792 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:18438 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.792 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:18438 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.793 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:18446 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.793 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:18446 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.953 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:43189 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.954 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:43189 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.955 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:43245 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.955 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:43245 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.955 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:43248 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.956 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:43248 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.956 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:43261 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.956 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:43261 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.957 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:43262 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:49.957 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:43262 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:50.059 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:58341 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:50.060 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:58341 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:50.060 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:58345 and possibly subsequent; genotype for sample SRR3740263 is not called
18:53:50.060 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:58345 and possibly subsequent; genotype for sample SRR3740263 is not called
