05:41:52.253 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jun 15, 2021 5:41:52 AM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
05:41:52.364 INFO  HaplotypeCaller - ------------------------------------------------------------
05:41:52.365 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.0.0
05:41:52.365 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
05:41:52.365 INFO  HaplotypeCaller - Executing as graham@deathstar on Linux v4.15.0-142-generic amd64
05:41:52.365 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v14+36-1461
05:41:52.365 INFO  HaplotypeCaller - Start Date/Time: 15 June 2021 at 05:41:52 BST
05:41:52.365 INFO  HaplotypeCaller - ------------------------------------------------------------
05:41:52.365 INFO  HaplotypeCaller - ------------------------------------------------------------
05:41:52.365 INFO  HaplotypeCaller - HTSJDK Version: 2.24.0
05:41:52.365 INFO  HaplotypeCaller - Picard Version: 2.25.0
05:41:52.366 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
05:41:52.366 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
05:41:52.366 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
05:41:52.366 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
05:41:52.366 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
05:41:52.366 INFO  HaplotypeCaller - Deflater: IntelDeflater
05:41:52.366 INFO  HaplotypeCaller - Inflater: IntelInflater
05:41:52.366 INFO  HaplotypeCaller - GCS max retries/reopens: 20
05:41:52.366 INFO  HaplotypeCaller - Requester pays: disabled
05:41:52.366 INFO  HaplotypeCaller - Initializing engine
05:41:52.466 INFO  HaplotypeCaller - Done initializing engine
05:41:52.467 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
05:41:52.471 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
05:41:52.471 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
05:41:52.478 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
05:41:52.479 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
05:41:52.504 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
05:41:52.505 INFO  IntelPairHmm - Available threads: 8
05:41:52.505 INFO  IntelPairHmm - Requested threads: 4
05:41:52.505 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
05:41:52.532 INFO  ProgressMeter - Starting traversal
05:41:52.532 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
05:41:52.985 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position 1:525 and possibly subsequent; at least 10 samples must have called genotypes
05:41:55.494 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:32359 and possibly subsequent; genotype for sample SRR3740347 is not called
05:41:55.494 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:32359 and possibly subsequent; genotype for sample SRR3740347 is not called
