07:39:34.880 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jun 09, 2021 7:39:34 AM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
07:39:34.967 INFO  HaplotypeCaller - ------------------------------------------------------------
07:39:34.967 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.0.0
07:39:34.967 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
07:39:34.968 INFO  HaplotypeCaller - Executing as graham@deathstar on Linux v4.15.0-142-generic amd64
07:39:34.968 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v14+36-1461
07:39:34.968 INFO  HaplotypeCaller - Start Date/Time: 9 June 2021 at 07:39:34 BST
07:39:34.968 INFO  HaplotypeCaller - ------------------------------------------------------------
07:39:34.968 INFO  HaplotypeCaller - ------------------------------------------------------------
07:39:34.968 INFO  HaplotypeCaller - HTSJDK Version: 2.24.0
07:39:34.969 INFO  HaplotypeCaller - Picard Version: 2.25.0
07:39:34.969 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
07:39:34.969 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
07:39:34.969 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
07:39:34.969 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
07:39:34.969 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
07:39:34.969 INFO  HaplotypeCaller - Deflater: IntelDeflater
07:39:34.969 INFO  HaplotypeCaller - Inflater: IntelInflater
07:39:34.969 INFO  HaplotypeCaller - GCS max retries/reopens: 20
07:39:34.969 INFO  HaplotypeCaller - Requester pays: disabled
07:39:34.969 INFO  HaplotypeCaller - Initializing engine
07:39:35.106 INFO  HaplotypeCaller - Done initializing engine
07:39:35.107 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
07:39:35.111 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
07:39:35.111 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
07:39:35.117 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
07:39:35.118 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
07:39:35.144 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
07:39:35.144 INFO  IntelPairHmm - Available threads: 8
07:39:35.144 INFO  IntelPairHmm - Requested threads: 4
07:39:35.144 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
07:39:35.171 INFO  ProgressMeter - Starting traversal
07:39:35.171 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
07:39:35.484 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position 1:550 and possibly subsequent; at least 10 samples must have called genotypes
07:39:36.590 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:15162 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.590 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:15162 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.591 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:15202 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.591 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:15202 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.593 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:15204 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.593 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:15204 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.594 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:15205 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.594 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:15205 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.767 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:24558 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.767 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:24558 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.768 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:24561 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.768 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:24561 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.768 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:24562 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.768 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:24562 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.769 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:24630 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.769 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:24630 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.770 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:24637 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:36.770 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:24637 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.007 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:48106 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.008 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:48106 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.008 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:48107 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.008 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:48107 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.009 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:48113 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.009 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:48113 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.010 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:48114 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.010 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:48114 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.364 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:50692 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.364 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:50692 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.818 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:62720 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.819 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:62720 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.819 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:62752 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:37.819 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:62752 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:38.172 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:82912 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:38.172 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:82912 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:38.566 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:86645 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:38.566 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:86645 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:38.567 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:86672 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:38.567 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:86672 and possibly subsequent; genotype for sample SRR3740271 is not called
07:39:38.567 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:86673 and possibly subsequent; genotype for sample SRR3740271 is not called
