04:44:11.612 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jun 08, 2021 4:44:11 AM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
04:44:11.701 INFO  HaplotypeCaller - ------------------------------------------------------------
04:44:11.701 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.0.0
04:44:11.701 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
04:44:11.701 INFO  HaplotypeCaller - Executing as graham@deathstar on Linux v4.15.0-142-generic amd64
04:44:11.701 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v14+36-1461
04:44:11.701 INFO  HaplotypeCaller - Start Date/Time: 8 June 2021 at 04:44:11 BST
04:44:11.701 INFO  HaplotypeCaller - ------------------------------------------------------------
04:44:11.701 INFO  HaplotypeCaller - ------------------------------------------------------------
04:44:11.702 INFO  HaplotypeCaller - HTSJDK Version: 2.24.0
04:44:11.702 INFO  HaplotypeCaller - Picard Version: 2.25.0
04:44:11.702 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
04:44:11.702 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
04:44:11.702 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
04:44:11.702 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
04:44:11.702 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
04:44:11.702 INFO  HaplotypeCaller - Deflater: IntelDeflater
04:44:11.702 INFO  HaplotypeCaller - Inflater: IntelInflater
04:44:11.702 INFO  HaplotypeCaller - GCS max retries/reopens: 20
04:44:11.702 INFO  HaplotypeCaller - Requester pays: disabled
04:44:11.702 INFO  HaplotypeCaller - Initializing engine
04:44:11.852 INFO  HaplotypeCaller - Done initializing engine
04:44:11.853 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
04:44:11.858 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
04:44:11.858 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
04:44:11.864 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
04:44:11.865 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
04:44:11.890 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
