14:01:23.273 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jun 08, 2021 2:01:23 PM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
14:01:23.511 INFO  HaplotypeCaller - ------------------------------------------------------------
14:01:23.511 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.0.0
14:01:23.511 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
14:01:23.511 INFO  HaplotypeCaller - Executing as graham@deathstar on Linux v4.15.0-142-generic amd64
14:01:23.511 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v14+36-1461
14:01:23.511 INFO  HaplotypeCaller - Start Date/Time: 8 June 2021 at 14:01:23 BST
14:01:23.511 INFO  HaplotypeCaller - ------------------------------------------------------------
14:01:23.511 INFO  HaplotypeCaller - ------------------------------------------------------------
14:01:23.512 INFO  HaplotypeCaller - HTSJDK Version: 2.24.0
14:01:23.512 INFO  HaplotypeCaller - Picard Version: 2.25.0
14:01:23.512 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
14:01:23.512 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:01:23.516 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:01:23.516 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:01:23.516 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:01:23.516 INFO  HaplotypeCaller - Deflater: IntelDeflater
14:01:23.516 INFO  HaplotypeCaller - Inflater: IntelInflater
14:01:23.516 INFO  HaplotypeCaller - GCS max retries/reopens: 20
14:01:23.516 INFO  HaplotypeCaller - Requester pays: disabled
14:01:23.517 INFO  HaplotypeCaller - Initializing engine
14:01:23.797 INFO  HaplotypeCaller - Done initializing engine
14:01:23.800 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
14:01:23.814 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
14:01:23.814 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
14:01:23.827 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
14:01:23.830 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
14:01:23.876 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
14:01:23.881 INFO  IntelPairHmm - Available threads: 8
14:01:23.882 INFO  IntelPairHmm - Requested threads: 4
14:01:23.882 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
14:01:23.933 INFO  ProgressMeter - Starting traversal
14:01:23.933 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
14:01:24.661 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position 1:550 and possibly subsequent; at least 10 samples must have called genotypes
14:01:27.470 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:38667 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:27.477 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:38667 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:27.478 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:38669 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:27.478 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:38669 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:27.479 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:38670 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:27.479 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:38670 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:27.606 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:50482 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:27.606 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:50482 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:27.606 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:50485 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:27.606 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:50485 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:27.607 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:50491 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:27.607 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:50491 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:28.917 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:83295 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:28.929 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:83295 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:28.930 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:83303 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:28.930 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:83303 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.028 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:84494 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.028 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:84494 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.029 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:84510 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.030 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:84510 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.274 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:91524 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.274 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:91524 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.274 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:91530 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.274 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:91530 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.370 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:97917 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.388 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:97917 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.543 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:99431 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.543 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:99431 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.949 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103330 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.950 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103330 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.950 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103331 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:29.950 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103331 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:30.055 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103774 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:30.065 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103774 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:34.784 INFO  ProgressMeter -             1:123480              0.2                   570           3151.8
14:01:42.347 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:147896 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:42.349 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:147896 and possibly subsequent; genotype for sample SRR3740260 is not called
14:01:45.073 INFO  ProgressMeter -             1:161853              0.4                   790           2242.2
14:01:55.107 INFO  ProgressMeter -             1:240345              0.5                  1200           2309.6
14:02:00.249 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:269553 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:00.249 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:269553 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:00.250 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:269554 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:00.250 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:269554 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:00.250 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:269565 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:00.250 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:269565 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:00.250 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:269571 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:00.250 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:269571 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:05.648 INFO  ProgressMeter -             1:280040              0.7                  1440           2071.2
14:02:15.927 INFO  ProgressMeter -             1:299483              0.9                  1560           1800.2
14:02:26.474 INFO  ProgressMeter -             1:340203              1.0                  1810           1736.5
14:02:36.626 INFO  ProgressMeter -             1:380877              1.2                  2040           1683.8
14:02:39.952 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:392483 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:39.957 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:392483 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:39.957 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:392537 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:39.957 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:392537 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:39.957 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:392547 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:39.957 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:392547 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.002 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:453571 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.005 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:453571 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.005 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:453580 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.005 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:453580 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.005 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:453591 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.005 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:453591 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.017 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:453594 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.017 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:453594 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.017 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:453603 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.017 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:453603 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.018 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:453604 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.018 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:453604 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.018 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:453610 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.018 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:453610 and possibly subsequent; genotype for sample SRR3740260 is not called
14:02:46.018 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:453619 and possibly subsequent; genotype for sample SRR3740260 is not called
