17:56:39.085 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jun 09, 2021 5:56:39 PM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
17:56:39.358 INFO  HaplotypeCaller - ------------------------------------------------------------
17:56:39.359 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.0.0
17:56:39.359 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
17:56:39.359 INFO  HaplotypeCaller - Executing as graham@deathstar on Linux v4.15.0-142-generic amd64
17:56:39.359 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v14+36-1461
17:56:39.365 INFO  HaplotypeCaller - Start Date/Time: 9 June 2021 at 17:56:39 BST
17:56:39.365 INFO  HaplotypeCaller - ------------------------------------------------------------
17:56:39.365 INFO  HaplotypeCaller - ------------------------------------------------------------
17:56:39.366 INFO  HaplotypeCaller - HTSJDK Version: 2.24.0
17:56:39.366 INFO  HaplotypeCaller - Picard Version: 2.25.0
17:56:39.366 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
17:56:39.366 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
17:56:39.366 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
17:56:39.366 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
17:56:39.366 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
17:56:39.366 INFO  HaplotypeCaller - Deflater: IntelDeflater
17:56:39.366 INFO  HaplotypeCaller - Inflater: IntelInflater
17:56:39.366 INFO  HaplotypeCaller - GCS max retries/reopens: 20
17:56:39.366 INFO  HaplotypeCaller - Requester pays: disabled
17:56:39.367 INFO  HaplotypeCaller - Initializing engine
17:56:39.565 INFO  HaplotypeCaller - Done initializing engine
