13:09:03.189 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jun 09, 2021 1:09:03 PM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
13:09:03.382 INFO  HaplotypeCaller - ------------------------------------------------------------
13:09:03.383 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.0.0
13:09:03.383 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
13:09:03.384 INFO  HaplotypeCaller - Executing as graham@deathstar on Linux v4.15.0-142-generic amd64
13:09:03.384 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v14+36-1461
13:09:03.384 INFO  HaplotypeCaller - Start Date/Time: 9 June 2021 at 13:09:03 BST
13:09:03.384 INFO  HaplotypeCaller - ------------------------------------------------------------
13:09:03.385 INFO  HaplotypeCaller - ------------------------------------------------------------
13:09:03.385 INFO  HaplotypeCaller - HTSJDK Version: 2.24.0
13:09:03.385 INFO  HaplotypeCaller - Picard Version: 2.25.0
13:09:03.385 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
13:09:03.385 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
13:09:03.385 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
13:09:03.385 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
13:09:03.385 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
13:09:03.386 INFO  HaplotypeCaller - Deflater: IntelDeflater
13:09:03.386 INFO  HaplotypeCaller - Inflater: IntelInflater
13:09:03.386 INFO  HaplotypeCaller - GCS max retries/reopens: 20
13:09:03.386 INFO  HaplotypeCaller - Requester pays: disabled
13:09:03.386 INFO  HaplotypeCaller - Initializing engine
13:09:03.566 INFO  HaplotypeCaller - Done initializing engine
13:09:03.567 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
13:09:03.577 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
