12:19:19.557 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jun 08, 2021 12:19:19 PM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
12:19:19.742 INFO  HaplotypeCaller - ------------------------------------------------------------
12:19:19.743 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.0.0
12:19:19.743 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
12:19:19.743 INFO  HaplotypeCaller - Executing as graham@deathstar on Linux v4.15.0-142-generic amd64
12:19:19.743 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v14+36-1461
12:19:19.743 INFO  HaplotypeCaller - Start Date/Time: 8 June 2021 at 12:19:19 BST
12:19:19.743 INFO  HaplotypeCaller - ------------------------------------------------------------
12:19:19.743 INFO  HaplotypeCaller - ------------------------------------------------------------
12:19:19.744 INFO  HaplotypeCaller - HTSJDK Version: 2.24.0
12:19:19.744 INFO  HaplotypeCaller - Picard Version: 2.25.0
12:19:19.744 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
12:19:19.744 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
12:19:19.744 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
12:19:19.745 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
12:19:19.745 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
12:19:19.745 INFO  HaplotypeCaller - Deflater: IntelDeflater
12:19:19.745 INFO  HaplotypeCaller - Inflater: IntelInflater
12:19:19.746 INFO  HaplotypeCaller - GCS max retries/reopens: 20
12:19:19.746 INFO  HaplotypeCaller - Requester pays: disabled
12:19:19.746 INFO  HaplotypeCaller - Initializing engine
12:19:19.965 INFO  HaplotypeCaller - Done initializing engine
