09:41:11.648 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jun 08, 2021 9:41:11 AM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
09:41:11.736 INFO  HaplotypeCaller - ------------------------------------------------------------
09:41:11.736 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.0.0
09:41:11.736 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
09:41:11.737 INFO  HaplotypeCaller - Executing as graham@deathstar on Linux v4.15.0-142-generic amd64
09:41:11.737 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v14+36-1461
09:41:11.737 INFO  HaplotypeCaller - Start Date/Time: 8 June 2021 at 09:41:11 BST
09:41:11.737 INFO  HaplotypeCaller - ------------------------------------------------------------
09:41:11.737 INFO  HaplotypeCaller - ------------------------------------------------------------
09:41:11.738 INFO  HaplotypeCaller - HTSJDK Version: 2.24.0
09:41:11.738 INFO  HaplotypeCaller - Picard Version: 2.25.0
09:41:11.738 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
09:41:11.738 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
09:41:11.738 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
09:41:11.738 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
09:41:11.738 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
09:41:11.738 INFO  HaplotypeCaller - Deflater: IntelDeflater
09:41:11.738 INFO  HaplotypeCaller - Inflater: IntelInflater
09:41:11.738 INFO  HaplotypeCaller - GCS max retries/reopens: 20
09:41:11.738 INFO  HaplotypeCaller - Requester pays: disabled
09:41:11.738 INFO  HaplotypeCaller - Initializing engine
09:41:11.861 INFO  HaplotypeCaller - Done initializing engine
09:41:11.862 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
09:41:11.867 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
09:41:11.867 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
09:41:11.875 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
09:41:11.876 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
09:41:11.902 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
09:41:11.902 INFO  IntelPairHmm - Available threads: 8
09:41:11.902 INFO  IntelPairHmm - Requested threads: 4
09:41:11.902 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
09:41:11.929 INFO  ProgressMeter - Starting traversal
09:41:11.929 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
09:41:12.210 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position 1:1044 and possibly subsequent; at least 10 samples must have called genotypes
09:41:12.497 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:15104 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.497 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:15104 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.498 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:15122 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.498 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:15122 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.500 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:15186 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.500 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:15186 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.625 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:18350 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.625 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:18350 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.626 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:18355 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.626 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:18355 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.628 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:18392 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.628 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:18392 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.630 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:18394 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.630 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:18394 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.951 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:50752 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.951 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:50752 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.952 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:50763 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.952 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:50763 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.954 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:50807 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:12.954 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:50807 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.312 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103226 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.312 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103226 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.312 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103257 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.313 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103257 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.313 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103258 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.313 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103258 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.314 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103263 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.314 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103263 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.314 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103265 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.314 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103265 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.315 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103268 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.315 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103268 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.316 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103274 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.316 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103274 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.316 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103279 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.316 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103279 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.317 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103285 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.317 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103285 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.318 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:103286 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:13.318 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:103286 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:22.264 INFO  ProgressMeter -             1:180121              0.2                   790           4586.8
09:41:28.203 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:244888 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:28.203 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:244888 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:28.203 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:244890 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:28.203 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:244890 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:28.203 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:244900 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:28.203 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:244900 and possibly subsequent; genotype for sample SRR3740257 is not called
09:41:28.203 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:244902 and possibly subsequent; genotype for sample SRR3740257 is not called
