15:53:17.321 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jun 08, 2021 3:53:17 PM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
15:53:17.513 INFO  HaplotypeCaller - ------------------------------------------------------------
15:53:17.514 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.0.0
15:53:17.514 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
15:53:17.514 INFO  HaplotypeCaller - Executing as graham@deathstar on Linux v4.15.0-142-generic amd64
15:53:17.514 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v14+36-1461
15:53:17.514 INFO  HaplotypeCaller - Start Date/Time: 8 June 2021 at 15:53:17 BST
15:53:17.514 INFO  HaplotypeCaller - ------------------------------------------------------------
15:53:17.514 INFO  HaplotypeCaller - ------------------------------------------------------------
15:53:17.515 INFO  HaplotypeCaller - HTSJDK Version: 2.24.0
15:53:17.515 INFO  HaplotypeCaller - Picard Version: 2.25.0
15:53:17.515 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
15:53:17.515 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
15:53:17.515 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
15:53:17.515 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
15:53:17.515 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
15:53:17.515 INFO  HaplotypeCaller - Deflater: IntelDeflater
15:53:17.516 INFO  HaplotypeCaller - Inflater: IntelInflater
15:53:17.516 INFO  HaplotypeCaller - GCS max retries/reopens: 20
15:53:17.516 INFO  HaplotypeCaller - Requester pays: disabled
15:53:17.516 INFO  HaplotypeCaller - Initializing engine
15:53:17.697 INFO  HaplotypeCaller - Done initializing engine
15:53:17.698 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
15:53:17.709 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
15:53:17.709 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
