11:39:20.160 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jun 14, 2021 11:39:20 AM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
11:39:20.469 INFO  HaplotypeCaller - ------------------------------------------------------------
11:39:20.469 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.0.0
11:39:20.469 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
11:39:20.470 INFO  HaplotypeCaller - Executing as graham@deathstar on Linux v4.15.0-142-generic amd64
11:39:20.470 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v14+36-1461
11:39:20.470 INFO  HaplotypeCaller - Start Date/Time: 14 June 2021 at 11:39:20 BST
11:39:20.470 INFO  HaplotypeCaller - ------------------------------------------------------------
11:39:20.470 INFO  HaplotypeCaller - ------------------------------------------------------------
11:39:20.471 INFO  HaplotypeCaller - HTSJDK Version: 2.24.0
11:39:20.471 INFO  HaplotypeCaller - Picard Version: 2.25.0
11:39:20.471 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
11:39:20.471 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
11:39:20.477 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
11:39:20.477 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
11:39:20.477 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
11:39:20.477 INFO  HaplotypeCaller - Deflater: IntelDeflater
11:39:20.477 INFO  HaplotypeCaller - Inflater: IntelInflater
11:39:20.478 INFO  HaplotypeCaller - GCS max retries/reopens: 20
11:39:20.478 INFO  HaplotypeCaller - Requester pays: disabled
11:39:20.478 INFO  HaplotypeCaller - Initializing engine
11:39:20.639 INFO  HaplotypeCaller - Done initializing engine
11:39:20.640 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
11:39:20.654 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
11:39:20.657 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
11:39:20.689 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
