02:41:41.306 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jun 15, 2021 2:41:41 AM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
02:41:41.416 INFO  HaplotypeCaller - ------------------------------------------------------------
02:41:41.416 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.0.0
02:41:41.416 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
02:41:41.416 INFO  HaplotypeCaller - Executing as graham@deathstar on Linux v4.15.0-142-generic amd64
02:41:41.417 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v14+36-1461
02:41:41.417 INFO  HaplotypeCaller - Start Date/Time: 15 June 2021 at 02:41:41 BST
02:41:41.417 INFO  HaplotypeCaller - ------------------------------------------------------------
02:41:41.417 INFO  HaplotypeCaller - ------------------------------------------------------------
02:41:41.418 INFO  HaplotypeCaller - HTSJDK Version: 2.24.0
02:41:41.418 INFO  HaplotypeCaller - Picard Version: 2.25.0
02:41:41.418 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
02:41:41.418 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
02:41:41.418 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
02:41:41.418 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
02:41:41.418 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
02:41:41.418 INFO  HaplotypeCaller - Deflater: IntelDeflater
02:41:41.418 INFO  HaplotypeCaller - Inflater: IntelInflater
02:41:41.418 INFO  HaplotypeCaller - GCS max retries/reopens: 20
02:41:41.418 INFO  HaplotypeCaller - Requester pays: disabled
02:41:41.418 INFO  HaplotypeCaller - Initializing engine
02:41:41.571 INFO  HaplotypeCaller - Done initializing engine
02:41:41.572 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
02:41:41.576 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
02:41:41.576 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
02:41:41.583 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
02:41:41.584 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/graham/Bin/gatk-4.2.0.0/gatk-package-4.2.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
02:41:41.610 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
02:41:41.610 INFO  IntelPairHmm - Available threads: 8
02:41:41.610 INFO  IntelPairHmm - Requested threads: 4
02:41:41.610 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
02:41:41.637 INFO  ProgressMeter - Starting traversal
02:41:41.638 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
02:41:41.977 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:564 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:41.977 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:564 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:41.978 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position 1:564 and possibly subsequent; at least 10 samples must have called genotypes
02:41:41.980 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:572 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:41.980 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:572 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:41.982 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:580 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:41.982 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:580 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:41.984 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:582 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:41.984 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:582 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:41.986 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:590 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:41.986 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:590 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:43.082 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:14641 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:43.083 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:14641 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:43.084 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:14645 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:43.085 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:14645 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:44.883 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:50010 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:44.884 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:50010 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:45.370 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:51799 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:45.372 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:51799 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:45.485 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:54353 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:45.485 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:54353 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:45.486 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:54370 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:45.486 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:54370 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:45.487 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:54377 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:45.487 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:54377 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:45.643 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:67969 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:45.643 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:67969 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:45.646 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:67976 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:45.646 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:67976 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:46.129 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:82898 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:46.129 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:82898 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:46.130 WARN  DepthPerSampleHC - Annotation will not be calculated at position 1:82903 and possibly subsequent; genotype for sample SRR3740345 is not called
02:41:46.130 WARN  StrandBiasBySample - Annotation will not be calculated at position 1:82903 and possibly subsequent; genotype for sample SRR3740345 is not called
