## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/seqs/trimmed/SRR3740250.sorted.bam --OUTPUT data/seqs/trimmed/SRR3740250_marked_duplicates.bam --METRICS_FILE data/seqs/trimmed/SRR3740250_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jun 03 16:22:23 BST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	164653	6665340	0	1251677	31254	49441	0	0.009643	447066104

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	6566725	6566725
2.0	1.985202	48911	48911
3.0	2.955824	259	259
4.0	3.912082	4	4
5.0	4.854189	0	0
6.0	5.782354	0	0
7.0	6.696784	0	0
8.0	7.597682	0	0
9.0	8.485248	0	0
10.0	9.359679	0	0
11.0	10.22117	0	0
12.0	11.069912	0	0
13.0	11.906094	0	0
14.0	12.729902	0	0
15.0	13.541519	0	0
16.0	14.341125	0	0
17.0	15.128898	0	0
18.0	15.905014	0	0
19.0	16.669644	0	0
20.0	17.422958	0	0
21.0	18.165125	0	0
22.0	18.896309	0	0
23.0	19.616672	0	0
24.0	20.326375	0	0
25.0	21.025576	0	0
26.0	21.714429	0	0
27.0	22.393089	0	0
28.0	23.061705	0	0
29.0	23.720427	0	0
30.0	24.3694	0	0
31.0	25.00877	0	0
32.0	25.638678	0	0
33.0	26.259265	0	0
34.0	26.870668	0	0
35.0	27.473023	0	0
36.0	28.066464	0	0
37.0	28.651123	0	0
38.0	29.22713	0	0
39.0	29.794613	0	0
40.0	30.353698	0	0
41.0	30.904509	0	0
42.0	31.447169	0	0
43.0	31.981799	0	0
44.0	32.508517	0	0
45.0	33.02744	0	0
46.0	33.538684	0	0
47.0	34.042363	0	0
48.0	34.538587	0	0
49.0	35.027469	0	0
50.0	35.509116	0	0
51.0	35.983635	0	0
52.0	36.451131	0	0
53.0	36.91171	0	0
54.0	37.365473	0	0
55.0	37.812521	0	0
56.0	38.252953	0	0
57.0	38.686867	0	0
58.0	39.11436	0	0
59.0	39.535527	0	0
60.0	39.950462	0	0
61.0	40.359255	0	0
62.0	40.762	0	0
63.0	41.158784	0	0
64.0	41.549697	0	0
65.0	41.934824	0	0
66.0	42.314253	0	0
67.0	42.688066	0	0
68.0	43.056347	0	0
69.0	43.419179	0	0
70.0	43.776641	0	0
71.0	44.128813	0	0
72.0	44.475774	0	0
73.0	44.8176	0	0
74.0	45.154368	0	0
75.0	45.486152	0	0
76.0	45.813026	0	0
77.0	46.135063	0	0
78.0	46.452334	0	0
79.0	46.76491	0	0
80.0	47.07286	0	0
81.0	47.376253	0	0
82.0	47.675157	0	0
83.0	47.969637	0	0
84.0	48.259759	0	0
85.0	48.545588	0	0
86.0	48.827187	0	0
87.0	49.104619	0	0
88.0	49.377945	0	0
89.0	49.647227	0	0
90.0	49.912523	0	0
91.0	50.173894	0	0
92.0	50.431396	0	0
93.0	50.685088	0	0
94.0	50.935026	0	0
95.0	51.181265	0	0
96.0	51.42386	0	0
97.0	51.662865	0	0
98.0	51.898333	0	0
99.0	52.130317	0	0
100.0	52.358867	0	0

