## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/seqs/trimmed/SRR3740249.sorted.bam --OUTPUT data/seqs/trimmed/SRR3740249_marked_duplicates.bam --METRICS_FILE data/seqs/trimmed/SRR3740249_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jun 03 16:20:23 BST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	78957	3264725	0	516197	9153	22921	0	0.008322	231414064

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	3218957	3218957
2.0	1.985991	22775	22775
3.0	2.95817	70	70
4.0	3.91673	2	2
5.0	4.861862	0	0
6.0	5.793754	0	0
7.0	6.712591	0	0
8.0	7.618556	0	0
9.0	8.511831	0	0
10.0	9.392591	0	0
11.0	10.261013	0	0
12.0	11.11727	0	0
13.0	11.961532	0	0
14.0	12.793967	0	0
15.0	13.61474	0	0
16.0	14.424016	0	0
17.0	15.221955	0	0
18.0	16.008715	0	0
19.0	16.784454	0	0
20.0	17.549326	0	0
21.0	18.303484	0	0
22.0	19.047076	0	0
23.0	19.780252	0	0
24.0	20.503157	0	0
25.0	21.215935	0	0
26.0	21.918728	0	0
27.0	22.611675	0	0
28.0	23.294916	0	0
29.0	23.968585	0	0
30.0	24.632817	0	0
31.0	25.287744	0	0
32.0	25.933496	0	0
33.0	26.570202	0	0
34.0	27.197989	0	0
35.0	27.816981	0	0
36.0	28.427302	0	0
37.0	29.029073	0	0
38.0	29.622415	0	0
39.0	30.207444	0	0
40.0	30.784278	0	0
41.0	31.353031	0	0
42.0	31.913816	0	0
43.0	32.466746	0	0
44.0	33.01193	0	0
45.0	33.549477	0	0
46.0	34.079493	0	0
47.0	34.602085	0	0
48.0	35.117355	0	0
49.0	35.625408	0	0
50.0	36.126343	0	0
51.0	36.620261	0	0
52.0	37.10726	0	0
53.0	37.587436	0	0
54.0	38.060886	0	0
55.0	38.527704	0	0
56.0	38.987982	0	0
57.0	39.441812	0	0
58.0	39.889284	0	0
59.0	40.330488	0	0
60.0	40.765512	0	0
61.0	41.194441	0	0
62.0	41.617361	0	0
63.0	42.034357	0	0
64.0	42.445512	0	0
65.0	42.850907	0	0
66.0	43.250622	0	0
67.0	43.644738	0	0
68.0	44.033333	0	0
69.0	44.416485	0	0
70.0	44.794269	0	0
71.0	45.166761	0	0
72.0	45.534034	0	0
73.0	45.896163	0	0
74.0	46.253218	0	0
75.0	46.605272	0	0
76.0	46.952394	0	0
77.0	47.294653	0	0
78.0	47.632118	0	0
79.0	47.964855	0	0
80.0	48.292931	0	0
81.0	48.616411	0	0
82.0	48.93536	0	0
83.0	49.249841	0	0
84.0	49.559916	0	0
85.0	49.865647	0	0
86.0	50.167095	0	0
87.0	50.464321	0	0
88.0	50.757383	0	0
89.0	51.046339	0	0
90.0	51.331248	0	0
91.0	51.612165	0	0
92.0	51.889147	0	0
93.0	52.162249	0	0
94.0	52.431525	0	0
95.0	52.697029	0	0
96.0	52.958814	0	0
97.0	53.216931	0	0
98.0	53.471432	0	0
99.0	53.722368	0	0
100.0	53.969789	0	0

