## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/seqs/trimmed/SRR3740263.sorted.bam --OUTPUT data/seqs/trimmed/SRR3740263_marked_duplicates.bam --METRICS_FILE data/seqs/trimmed/SRR3740263_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jun 03 17:17:02 BST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	118497	4914777	0	878141	17244	39439	0	0.009662	304592367

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	4836005	4836005
2.0	1.983994	39228	39228
3.0	2.952238	104	104
4.0	3.904984	1	1
5.0	4.84248	0	0
6.0	5.764971	0	0
7.0	6.672696	0	0
8.0	7.565893	0	0
9.0	8.444792	0	0
10.0	9.309624	0	0
11.0	10.160613	0	0
12.0	10.997981	0	0
13.0	11.821946	0	0
14.0	12.632723	0	0
15.0	13.430522	0	0
16.0	14.215552	0	0
17.0	14.988016	0	0
18.0	15.748116	0	0
19.0	16.49605	0	0
20.0	17.232013	0	0
21.0	17.956195	0	0
22.0	18.668787	0	0
23.0	19.369972	0	0
24.0	20.059934	0	0
25.0	20.738853	0	0
26.0	21.406904	0	0
27.0	22.064263	0	0
28.0	22.7111	0	0
29.0	23.347584	0	0
30.0	23.97388	0	0
31.0	24.590152	0	0
32.0	25.196559	0	0
33.0	25.79326	0	0
34.0	26.38041	0	0
35.0	26.958163	0	0
36.0	27.526668	0	0
37.0	28.086073	0	0
38.0	28.636524	0	0
39.0	29.178165	0	0
40.0	29.711136	0	0
41.0	30.235576	0	0
42.0	30.751622	0	0
43.0	31.259409	0	0
44.0	31.759067	0	0
45.0	32.250728	0	0
46.0	32.73452	0	0
47.0	33.210567	0	0
48.0	33.678996	0	0
49.0	34.139926	0	0
50.0	34.593479	0	0
51.0	35.039772	0	0
52.0	35.478921	0	0
53.0	35.911042	0	0
54.0	36.336246	0	0
55.0	36.754644	0	0
56.0	37.166345	0	0
57.0	37.571457	0	0
58.0	37.970084	0	0
59.0	38.362331	0	0
60.0	38.748299	0	0
61.0	39.12809	0	0
62.0	39.501802	0	0
63.0	39.869531	0	0
64.0	40.231375	0	0
65.0	40.587428	0	0
66.0	40.937781	0	0
67.0	41.282527	0	0
68.0	41.621754	0	0
69.0	41.955552	0	0
70.0	42.284007	0	0
71.0	42.607204	0	0
72.0	42.925229	0	0
73.0	43.238163	0	0
74.0	43.546088	0	0
75.0	43.849085	0	0
76.0	44.147232	0	0
77.0	44.440607	0	0
78.0	44.729286	0	0
79.0	45.013344	0	0
80.0	45.292855	0	0
81.0	45.567893	0	0
82.0	45.838529	0	0
83.0	46.104832	0	0
84.0	46.366873	0	0
85.0	46.62472	0	0
86.0	46.87844	0	0
87.0	47.128099	0	0
88.0	47.373761	0	0
89.0	47.615492	0	0
90.0	47.853353	0	0
91.0	48.087407	0	0
92.0	48.317715	0	0
93.0	48.544336	0	0
94.0	48.767331	0	0
95.0	48.986756	0	0
96.0	49.202668	0	0
97.0	49.415125	0	0
98.0	49.624181	0	0
99.0	49.829891	0	0
100.0	50.032309	0	0

