## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/seqs/trimmed/SRR3740261.sorted.bam --OUTPUT data/seqs/trimmed/SRR3740261_marked_duplicates.bam --METRICS_FILE data/seqs/trimmed/SRR3740261_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jun 03 17:11:11 BST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	134766	5638847	0	908162	22199	49098	0	0.010549	321925085

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	5540799	5540799
2.0	1.982636	48805	48805
3.0	2.948211	142	142
4.0	3.89702	3	3
5.0	4.829354	0	0
6.0	5.745499	0	0
7.0	6.645737	0	0
8.0	7.530344	0	0
9.0	8.399591	0	0
10.0	9.253744	0	0
11.0	10.093067	0	0
12.0	10.917816	0	0
13.0	11.728244	0	0
14.0	12.524601	0	0
15.0	13.30713	0	0
16.0	14.076071	0	0
17.0	14.831661	0	0
18.0	15.574132	0	0
19.0	16.30371	0	0
20.0	17.02062	0	0
21.0	17.725083	0	0
22.0	18.417313	0	0
23.0	19.097524	0	0
24.0	19.765924	0	0
25.0	20.422718	0	0
26.0	21.068108	0	0
27.0	21.702292	0	0
28.0	22.325464	0	0
29.0	22.937815	0	0
30.0	23.539535	0	0
31.0	24.130806	0	0
32.0	24.71181	0	0
33.0	25.282726	0	0
34.0	25.84373	0	0
35.0	26.394992	0	0
36.0	26.936682	0	0
37.0	27.468967	0	0
38.0	27.992009	0	0
39.0	28.50597	0	0
40.0	29.011006	0	0
41.0	29.507273	0	0
42.0	29.994923	0	0
43.0	30.474106	0	0
44.0	30.944969	0	0
45.0	31.407656	0	0
46.0	31.862308	0	0
47.0	32.309067	0	0
48.0	32.748068	0	0
49.0	33.179447	0	0
50.0	33.603335	0	0
51.0	34.019863	0	0
52.0	34.429159	0	0
53.0	34.831348	0	0
54.0	35.226554	0	0
55.0	35.614897	0	0
56.0	35.996498	0	0
57.0	36.371472	0	0
58.0	36.739936	0	0
59.0	37.102002	0	0
60.0	37.457781	0	0
61.0	37.807382	0	0
62.0	38.150913	0	0
63.0	38.48848	0	0
64.0	38.820185	0	0
65.0	39.14613	0	0
66.0	39.466416	0	0
67.0	39.78114	0	0
68.0	40.0904	0	0
69.0	40.39429	0	0
70.0	40.692904	0	0
71.0	40.986332	0	0
72.0	41.274666	0	0
73.0	41.557992	0	0
74.0	41.8364	0	0
75.0	42.109973	0	0
76.0	42.378796	0	0
77.0	42.642952	0	0
78.0	42.90252	0	0
79.0	43.157582	0	0
80.0	43.408215	0	0
81.0	43.654496	0	0
82.0	43.896501	0	0
83.0	44.134304	0	0
84.0	44.367977	0	0
85.0	44.597594	0	0
86.0	44.823223	0	0
87.0	45.044934	0	0
88.0	45.262796	0	0
89.0	45.476875	0	0
90.0	45.687237	0	0
91.0	45.893947	0	0
92.0	46.097067	0	0
93.0	46.29666	0	0
94.0	46.492787	0	0
95.0	46.685509	0	0
96.0	46.874885	0	0
97.0	47.060973	0	0
98.0	47.243829	0	0
99.0	47.42351	0	0
100.0	47.600072	0	0

