## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/seqs/trimmed/SRR3740267.sorted.bam --OUTPUT data/seqs/trimmed/SRR3740267_marked_duplicates.bam --METRICS_FILE data/seqs/trimmed/SRR3740267_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jun 03 17:28:31 BST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	95668	3630361	0	710036	8931	19872	0	0.006617	330399103

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	3590661	3590661
2.0	1.989072	19784	19784
3.0	2.967336	44	44
4.0	3.93491	0	0
5.0	4.891911	0	0
6.0	5.838454	0	0
7.0	6.774653	0	0
8.0	7.700622	0	0
9.0	8.616472	0	0
10.0	9.522314	0	0
11.0	10.418258	0	0
12.0	11.304411	0	0
13.0	12.18088	0	0
14.0	13.047771	0	0
15.0	13.90519	0	0
16.0	14.753239	0	0
17.0	15.59202	0	0
18.0	16.421636	0	0
19.0	17.242186	0	0
20.0	18.053769	0	0
21.0	18.856484	0	0
22.0	19.650426	0	0
23.0	20.435693	0	0
24.0	21.212379	0	0
25.0	21.980577	0	0
26.0	22.740381	0	0
27.0	23.491882	0	0
28.0	24.235171	0	0
29.0	24.970337	0	0
30.0	25.69747	0	0
31.0	26.416656	0	0
32.0	27.127984	0	0
33.0	27.831539	0	0
34.0	28.527405	0	0
35.0	29.215667	0	0
36.0	29.896409	0	0
37.0	30.569711	0	0
38.0	31.235655	0	0
39.0	31.894323	0	0
40.0	32.545792	0	0
41.0	33.190143	0	0
42.0	33.827452	0	0
43.0	34.457798	0	0
44.0	35.081254	0	0
45.0	35.697898	0	0
46.0	36.307804	0	0
47.0	36.911045	0	0
48.0	37.507693	0	0
49.0	38.097822	0	0
50.0	38.681502	0	0
51.0	39.258804	0	0
52.0	39.829797	0	0
53.0	40.39455	0	0
54.0	40.953132	0	0
55.0	41.505611	0	0
56.0	42.052051	0	0
57.0	42.592521	0	0
58.0	43.127084	0	0
59.0	43.655806	0	0
60.0	44.17875	0	0
61.0	44.69598	0	0
62.0	45.207558	0	0
63.0	45.713545	0	0
64.0	46.214003	0	0
65.0	46.708992	0	0
66.0	47.198572	0	0
67.0	47.682802	0	0
68.0	48.16174	0	0
69.0	48.635445	0	0
70.0	49.103974	0	0
71.0	49.567382	0	0
72.0	50.025727	0	0
73.0	50.479063	0	0
74.0	50.927445	0	0
75.0	51.370927	0	0
76.0	51.809563	0	0
77.0	52.243405	0	0
78.0	52.672507	0	0
79.0	53.09692	0	0
80.0	53.516695	0	0
81.0	53.931883	0	0
82.0	54.342533	0	0
83.0	54.748697	0	0
84.0	55.150422	0	0
85.0	55.547757	0	0
86.0	55.94075	0	0
87.0	56.329448	0	0
88.0	56.713899	0	0
89.0	57.094149	0	0
90.0	57.470243	0	0
91.0	57.842228	0	0
92.0	58.210148	0	0
93.0	58.574047	0	0
94.0	58.93397	0	0
95.0	59.28996	0	0
96.0	59.642059	0	0
97.0	59.990311	0	0
98.0	60.334757	0	0
99.0	60.67544	0	0
100.0	61.012399	0	0

