## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/seqs/trimmed/SRR3740282.sorted.bam --OUTPUT data/seqs/trimmed/SRR3740282_marked_duplicates.bam --METRICS_FILE data/seqs/trimmed/SRR3740282_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jun 03 18:24:24 BST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	178694	6431824	0	1239190	27167	57452	0	0.010893	357878263

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	6317050	6317050
2.0	1.982188	57193	57193
3.0	2.946883	128	128
4.0	3.894394	1	1
5.0	4.825029	0	0
6.0	5.739087	0	0
7.0	6.636865	0	0
8.0	7.518652	0	0
9.0	8.384733	0	0
10.0	9.235388	0	0
11.0	10.070891	0	0
12.0	10.891513	0	0
13.0	11.697518	0	0
14.0	12.489167	0	0
15.0	13.266715	0	0
16.0	14.030414	0	0
17.0	14.780511	0	0
18.0	15.517247	0	0
19.0	16.24086	0	0
20.0	16.951585	0	0
21.0	17.649651	0	0
22.0	18.335283	0	0
23.0	19.008703	0	0
24.0	19.670128	0	0
25.0	20.319772	0	0
26.0	20.957845	0	0
27.0	21.584553	0	0
28.0	22.200099	0	0
29.0	22.80468	0	0
30.0	23.398493	0	0
31.0	23.981729	0	0
32.0	24.554577	0	0
33.0	25.117222	0	0
34.0	25.669845	0	0
35.0	26.212625	0	0
36.0	26.745737	0	0
37.0	27.269353	0	0
38.0	27.783644	0	0
39.0	28.288773	0	0
40.0	28.784906	0	0
41.0	29.272202	0	0
42.0	29.750818	0	0
43.0	30.220909	0	0
44.0	30.682628	0	0
45.0	31.136122	0	0
46.0	31.581539	0	0
47.0	32.019022	0	0
48.0	32.448713	0	0
49.0	32.870751	0	0
50.0	33.285272	0	0
51.0	33.692409	0	0
52.0	34.092294	0	0
53.0	34.485057	0	0
54.0	34.870824	0	0
55.0	35.24972	0	0
56.0	35.621868	0	0
57.0	35.987386	0	0
58.0	36.346395	0	0
59.0	36.699009	0	0
60.0	37.045342	0	0
61.0	37.385506	0	0
62.0	37.719612	0	0
63.0	38.047767	0	0
64.0	38.370076	0	0
65.0	38.686645	0	0
66.0	38.997575	0	0
67.0	39.302968	0	0
68.0	39.60292	0	0
69.0	39.89753	0	0
70.0	40.186893	0	0
71.0	40.471101	0	0
72.0	40.750248	0	0
73.0	41.024422	0	0
74.0	41.293713	0	0
75.0	41.558207	0	0
76.0	41.81799	0	0
77.0	42.073147	0	0
78.0	42.323758	0	0
79.0	42.569906	0	0
80.0	42.811669	0	0
81.0	43.049126	0	0
82.0	43.282354	0	0
83.0	43.511427	0	0
84.0	43.736421	0	0
85.0	43.957407	0	0
86.0	44.174456	0	0
87.0	44.38764	0	0
88.0	44.597027	0	0
89.0	44.802684	0	0
90.0	45.004678	0	0
91.0	45.203074	0	0
92.0	45.397937	0	0
93.0	45.589329	0	0
94.0	45.777311	0	0
95.0	45.961946	0	0
96.0	46.143291	0	0
97.0	46.321407	0	0
98.0	46.49635	0	0
99.0	46.668178	0	0
100.0	46.836944	0	0

