## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/seqs/trimmed/SRR3740273.sorted.bam --OUTPUT data/seqs/trimmed/SRR3740273_marked_duplicates.bam --METRICS_FILE data/seqs/trimmed/SRR3740273_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jun 03 17:47:14 BST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	94986	3346758	0	563116	11969	18631	0	0.007252	299478864

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	3309544	3309544
2.0	1.988887	18536	18536
3.0	2.966784	46	46
4.0	3.933814	1	1
5.0	4.890098	0	0
6.0	5.835754	0	0
7.0	6.7709	0	0
8.0	7.695655	0	0
9.0	8.610133	0	0
10.0	9.514448	0	0
11.0	10.408713	0	0
12.0	11.293041	0	0
13.0	12.16754	0	0
14.0	13.032322	0	0
15.0	13.887493	0	0
16.0	14.73316	0	0
17.0	15.56943	0	0
18.0	16.396406	0	0
19.0	17.214191	0	0
20.0	18.022889	0	0
21.0	18.822599	0	0
22.0	19.613423	0	0
23.0	20.395458	0	0
24.0	21.168802	0	0
25.0	21.933551	0	0
26.0	22.689803	0	0
27.0	23.437649	0	0
28.0	24.177185	0	0
29.0	24.908503	0	0
30.0	25.631693	0	0
31.0	26.346846	0	0
32.0	27.054052	0	0
33.0	27.753399	0	0
34.0	28.444974	0	0
35.0	29.128863	0	0
36.0	29.805152	0	0
37.0	30.473926	0	0
38.0	31.135267	0	0
39.0	31.789259	0	0
40.0	32.435983	0	0
41.0	33.07552	0	0
42.0	33.70795	0	0
43.0	34.333351	0	0
44.0	34.951802	0	0
45.0	35.563381	0	0
46.0	36.168163	0	0
47.0	36.766224	0	0
48.0	37.357639	0	0
49.0	37.942481	0	0
50.0	38.520824	0	0
51.0	39.092739	0	0
52.0	39.658299	0	0
53.0	40.217574	0	0
54.0	40.770634	0	0
55.0	41.317547	0	0
56.0	41.858383	0	0
57.0	42.393208	0	0
58.0	42.92209	0	0
59.0	43.445094	0	0
60.0	43.962286	0	0
61.0	44.47373	0	0
62.0	44.979491	0	0
63.0	45.479631	0	0
64.0	45.974213	0	0
65.0	46.463299	0	0
66.0	46.94695	0	0
67.0	47.425225	0	0
68.0	47.898186	0	0
69.0	48.36589	0	0
70.0	48.828397	0	0
71.0	49.285764	0	0
72.0	49.738049	0	0
73.0	50.185307	0	0
74.0	50.627594	0	0
75.0	51.064967	0	0
76.0	51.497479	0	0
77.0	51.925184	0	0
78.0	52.348136	0	0
79.0	52.766388	0	0
80.0	53.179992	0	0
81.0	53.588999	0	0
82.0	53.993462	0	0
83.0	54.393429	0	0
84.0	54.788951	0	0
85.0	55.180078	0	0
86.0	55.566859	0	0
87.0	55.949341	0	0
88.0	56.327572	0	0
89.0	56.701601	0	0
90.0	57.071472	0	0
91.0	57.437234	0	0
92.0	57.79893	0	0
93.0	58.156607	0	0
94.0	58.510309	0	0
95.0	58.86008	0	0
96.0	59.205965	0	0
97.0	59.548005	0	0
98.0	59.886245	0	0
99.0	60.220725	0	0
100.0	60.551488	0	0

