## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/seqs/trimmed/SRR3740259.sorted.bam --OUTPUT data/seqs/trimmed/SRR3740259_marked_duplicates.bam --METRICS_FILE data/seqs/trimmed/SRR3740259_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jun 03 17:05:06 BST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	91521	4085527	0	659769	12026	39144	0	0.01093	211842732

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	4007350	4007350
2.0	1.980899	38923	38923
3.0	2.943062	109	109
4.0	3.886847	1	1
5.0	4.812605	0	0
6.0	5.72068	0	0
7.0	6.61141	0	0
8.0	7.485126	0	0
9.0	8.342154	0	0
10.0	9.182811	0	0
11.0	10.007411	0	0
12.0	10.816261	0	0
13.0	11.609661	0	0
14.0	12.387906	0	0
15.0	13.151286	0	0
16.0	13.900085	0	0
17.0	14.634581	0	0
18.0	15.355048	0	0
19.0	16.061753	0	0
20.0	16.754959	0	0
21.0	17.434925	0	0
22.0	18.101902	0	0
23.0	18.75614	0	0
24.0	19.397881	0	0
25.0	20.027364	0	0
26.0	20.644824	0	0
27.0	21.25049	0	0
28.0	21.844587	0	0
29.0	22.427336	0	0
30.0	22.998954	0	0
31.0	23.559654	0	0
32.0	24.109643	0	0
33.0	24.649128	0	0
34.0	25.178308	0	0
35.0	25.69738	0	0
36.0	26.206537	0	0
37.0	26.705969	0	0
38.0	27.195862	0	0
39.0	27.676397	0	0
40.0	28.147753	0	0
41.0	28.610106	0	0
42.0	29.063628	0	0
43.0	29.508487	0	0
44.0	29.944849	0	0
45.0	30.372876	0	0
46.0	30.792727	0	0
47.0	31.204559	0	0
48.0	31.608525	0	0
49.0	32.004774	0	0
50.0	32.393454	0	0
51.0	32.774711	0	0
52.0	33.148685	0	0
53.0	33.515516	0	0
54.0	33.87534	0	0
55.0	34.228291	0	0
56.0	34.574501	0	0
57.0	34.914097	0	0
58.0	35.247207	0	0
59.0	35.573954	0	0
60.0	35.89446	0	0
61.0	36.208845	0	0
62.0	36.517224	0	0
63.0	36.819713	0	0
64.0	37.116424	0	0
65.0	37.407467	0	0
66.0	37.692952	0	0
67.0	37.972983	0	0
68.0	38.247665	0	0
69.0	38.517101	0	0
70.0	38.781391	0	0
71.0	39.040632	0	0
72.0	39.294921	0	0
73.0	39.544354	0	0
74.0	39.789022	0	0
75.0	40.029016	0	0
76.0	40.264427	0	0
77.0	40.495341	0	0
78.0	40.721844	0	0
79.0	40.944021	0	0
80.0	41.161954	0	0
81.0	41.375724	0	0
82.0	41.585412	0	0
83.0	41.791094	0	0
84.0	41.992847	0	0
85.0	42.190746	0	0
86.0	42.384866	0	0
87.0	42.575278	0	0
88.0	42.762052	0	0
89.0	42.945259	0	0
90.0	43.124967	0	0
91.0	43.301242	0	0
92.0	43.47415	0	0
93.0	43.643756	0	0
94.0	43.810121	0	0
95.0	43.973309	0	0
96.0	44.13338	0	0
97.0	44.290394	0	0
98.0	44.444408	0	0
99.0	44.595481	0	0
100.0	44.743668	0	0

