## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/seqs/trimmed/SRR3740260.sorted.bam --OUTPUT data/seqs/trimmed/SRR3740260_marked_duplicates.bam --METRICS_FILE data/seqs/trimmed/SRR3740260_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jun 03 17:07:37 BST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	147678	5749325	0	965448	24024	46269	0	0.010008	355282752

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	5656904	5656904
2.0	1.983948	46035	46035
3.0	2.952101	117	117
4.0	3.904714	0	0
5.0	4.842034	0	0
6.0	5.764309	0	0
7.0	6.67178	0	0
8.0	7.564683	0	0
9.0	8.443254	0	0
10.0	9.307721	0	0
11.0	10.158312	0	0
12.0	10.995249	0	0
13.0	11.818752	0	0
14.0	12.629035	0	0
15.0	13.426312	0	0
16.0	14.210791	0	0
17.0	14.982677	0	0
18.0	15.742172	0	0
19.0	16.489477	0	0
20.0	17.224785	0	0
21.0	17.94829	0	0
22.0	18.660181	0	0
23.0	19.360645	0	0
24.0	20.049865	0	0
25.0	20.728021	0	0
26.0	21.395291	0	0
27.0	22.051851	0	0
28.0	22.697871	0	0
29.0	23.333521	0	0
30.0	23.958968	0	0
31.0	24.574374	0	0
32.0	25.179902	0	0
33.0	25.775711	0	0
34.0	26.361955	0	0
35.0	26.938788	0	0
36.0	27.506363	0	0
37.0	28.064826	0	0
38.0	28.614325	0	0
39.0	29.155003	0	0
40.0	29.687002	0	0
41.0	30.210462	0	0
42.0	30.725519	0	0
43.0	31.232308	0	0
44.0	31.730962	0	0
45.0	32.221611	0	0
46.0	32.704385	0	0
47.0	33.179409	0	0
48.0	33.646807	0	0
49.0	34.106703	0	0
50.0	34.559217	0	0
51.0	35.004467	0	0
52.0	35.44257	0	0
53.0	35.87364	0	0
54.0	36.29779	0	0
55.0	36.715132	0	0
56.0	37.125775	0	0
57.0	37.529826	0	0
58.0	37.927391	0	0
59.0	38.318575	0	0
60.0	38.703479	0	0
61.0	39.082204	0	0
62.0	39.454851	0	0
63.0	39.821515	0	0
64.0	40.182294	0	0
65.0	40.537281	0	0
66.0	40.88657	0	0
67.0	41.230252	0	0
68.0	41.568417	0	0
69.0	41.901155	0	0
70.0	42.22855	0	0
71.0	42.550691	0	0
72.0	42.86766	0	0
73.0	43.179542	0	0
74.0	43.486417	0	0
75.0	43.788366	0	0
76.0	44.085468	0	0
77.0	44.377801	0	0
78.0	44.665441	0	0
79.0	44.948464	0	0
80.0	45.226944	0	0
81.0	45.500954	0	0
82.0	45.770566	0	0
83.0	46.035849	0	0
84.0	46.296874	0	0
85.0	46.553709	0	0
86.0	46.806422	0	0
87.0	47.055077	0	0
88.0	47.299742	0	0
89.0	47.540479	0	0
90.0	47.777351	0	0
91.0	48.010422	0	0
92.0	48.23975	0	0
93.0	48.465398	0	0
94.0	48.687424	0	0
95.0	48.905885	0	0
96.0	49.12084	0	0
97.0	49.332345	0	0
98.0	49.540454	0	0
99.0	49.745223	0	0
100.0	49.946704	0	0

