## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/seqs/trimmed/SRR3740284.sorted.bam --OUTPUT data/seqs/trimmed/SRR3740284_marked_duplicates.bam --METRICS_FILE data/seqs/trimmed/SRR3740284_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jun 03 18:31:07 BST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	114753	4239740	0	800905	16835	22262	0	0.00714	402309241

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	4195268	4195268
2.0	1.989517	22158	22158
3.0	2.96866	52	52
4.0	3.937539	0	0
5.0	4.896261	0	0
6.0	5.844933	0	0
7.0	6.78366	0	0
8.0	7.712545	0	0
9.0	8.631693	0	0
10.0	9.541206	0	0
11.0	10.441184	0	0
12.0	11.331727	0	0
13.0	12.212935	0	0
14.0	13.084904	0	0
15.0	13.947733	0	0
16.0	14.801516	0	0
17.0	15.646349	0	0
18.0	16.482326	0	0
19.0	17.309539	0	0
20.0	18.12808	0	0
21.0	18.93804	0	0
22.0	19.739509	0	0
23.0	20.532577	0	0
24.0	21.31733	0	0
25.0	22.093857	0	0
26.0	22.862243	0	0
27.0	23.622574	0	0
28.0	24.374935	0	0
29.0	25.119408	0	0
30.0	25.856077	0	0
31.0	26.585023	0	0
32.0	27.306328	0	0
33.0	28.020071	0	0
34.0	28.726331	0	0
35.0	29.425188	0	0
36.0	30.116719	0	0
37.0	30.801	0	0
38.0	31.478108	0	0
39.0	32.148117	0	0
40.0	32.811103	0	0
41.0	33.467138	0	0
42.0	34.116296	0	0
43.0	34.758649	0	0
44.0	35.394268	0	0
45.0	36.023224	0	0
46.0	36.645586	0	0
47.0	37.261424	0	0
48.0	37.870806	0	0
49.0	38.4738	0	0
50.0	39.070472	0	0
51.0	39.66089	0	0
52.0	40.245118	0	0
53.0	40.823221	0	0
54.0	41.395264	0	0
55.0	41.96131	0	0
56.0	42.521423	0	0
57.0	43.075663	0	0
58.0	43.624094	0	0
59.0	44.166775	0	0
60.0	44.703767	0	0
61.0	45.235129	0	0
62.0	45.760921	0	0
63.0	46.281202	0	0
64.0	46.796028	0	0
65.0	47.305457	0	0
66.0	47.809545	0	0
67.0	48.30835	0	0
68.0	48.801925	0	0
69.0	49.290326	0	0
70.0	49.773607	0	0
71.0	50.251821	0	0
72.0	50.725023	0	0
73.0	51.193263	0	0
74.0	51.656595	0	0
75.0	52.11507	0	0
76.0	52.568739	0	0
77.0	53.017652	0	0
78.0	53.461858	0	0
79.0	53.901408	0	0
80.0	54.336351	0	0
81.0	54.766733	0	0
82.0	55.192604	0	0
83.0	55.61401	0	0
84.0	56.030999	0	0
85.0	56.443616	0	0
86.0	56.851908	0	0
87.0	57.255919	0	0
88.0	57.655695	0	0
89.0	58.051281	0	0
90.0	58.442719	0	0
91.0	58.830054	0	0
92.0	59.213328	0	0
93.0	59.592584	0	0
94.0	59.967865	0	0
95.0	60.339211	0	0
96.0	60.706665	0	0
97.0	61.070266	0	0
98.0	61.430056	0	0
99.0	61.786074	0	0
100.0	62.13836	0	0

